qualifyId,raceId,forename,name,number,position,q1,q2,q3
6388,930,Valtteri,Williams,77,4,1:27.262,1:26.197,1:25.694
6389,930,Carlos,Toro Rosso,55,5,1:26.773,1:26.475,1:26.136
6390,930,Max,Toro Rosso,33,6,1:27.393,1:26.441,1:26.249
6391,930,Kimi,Ferrari,7,7,1:26.637,1:26.016,1:26.414
6392,930,Daniil,Red Bull,26,8,1:27.833,1:26.889,1:26.629
6393,930,Felipe,Williams,19,9,1:27.165,1:26.147,1:26.757
6394,930,Daniel,Red Bull,3,10,1:27.611,1:26.692,1:26.770
6395,930,Romain,Lotus F1,8,11,1:27.383,1:27.375,\N
6396,930,Pastor,Lotus F1,13,12,1:27.281,1:27.450,\N
6397,930,Fernando,McLaren,14,13,1:27.941,1:27.760,\N
6398,930,Jenson,McLaren,22,14,1:27.813,1:27.854,\N
6399,930,Felipe,Sauber,12,15,1:27.625,1:28.005,\N
6400,930,Marcus,Sauber,9,16,1:28.112,\N,\N
6401,930,Nico,Force India,27,17,1:28.365,\N,\N
6402,930,Sergio,Force India,11,18,1:28.442,\N,\N
6403,930,Will,Manor Marussia,28,19,1:31.200,\N,\N
6404,930,Roberto,Manor Marussia,98,20,1:32.038,\N,\N
6405,931,Lewis,Mercedes,44,1,1:16.588,1:15.864,1:15.098
6406,931,Nico,Mercedes,6,2,1:16.528,1:15.471,1:15.440
6407,931,Sebastian,Ferrari,5,3,1:17.502,1:16.181,1:15.849
6408,931,Daniel,Red Bull,3,4,1:17.254,1:16.706,1:16.041
6409,931,Daniil,Red Bull,26,5,1:16.845,1:16.453,1:16.182
6410,931,Kimi,Ferrari,7,6,1:17.660,1:16.440,1:16.427
6411,931,Sergio,Force India,11,7,1:17.376,1:16.999,1:16.808
6412,931,Carlos,Toro Rosso,55,8,1:17.246,1:16.762,1:16.931
6413,931,Pastor,Lotus F1,13,9,1:17.630,1:16.775,1:16.946
6414,931,Max,Toro Rosso,33,10,1:16.750,1:16.546,1:16.957
6415,931,Romain,Lotus F1,8,11,1:17.767,1:17.007,\N
6416,931,Jenson,McLaren,22,12,1:17.492,1:17.093,\N
6417,931,Nico,Force India,27,13,1:17.552,1:17.193,\N
6418,931,Felipe,Williams,19,14,1:17.679,1:17.278,\N
6419,931,Fernando,McLaren,14,15,1:17.778,1:26.632,\N
6420,931,Felipe,Sauber,12,16,1:18.101,\N,\N
6421,931,Valtteri,Williams,77,17,1:18.434,\N,\N
6422,931,Marcus,Sauber,9,18,1:18.513,\N,\N
6423,931,Will,Manor Marussia,28,19,1:20.655,\N,\N
6424,931,Roberto,Manor Marussia,98,20,1:20.904,\N,\N
6425,932,Lewis,Mercedes,44,1,1:15.895,1:14.661,1:14.393
6426,932,Nico,Mercedes,6,2,1:15.893,1:14.673,1:14.702
6427,932,Kimi,Ferrari,7,3,1:16.259,1:15.348,1:15.014
6428,932,Valtteri,Williams,77,4,1:16.552,1:15.506,1:15.102
6429,932,Romain,Lotus F1,8,5,1:15.833,1:15.187,1:15.194
6430,932,Pastor,Lotus F1,13,6,1:16.098,1:15.622,1:15.329
6431,932,Nico,Force India,27,7,1:16.186,1:15.706,1:15.614
6432,932,Daniil,Red Bull,26,8,1:16.415,1:15.891,1:16.079
6433,932,Daniel,Red Bull,3,9,1:16.410,1:16.006,1:16.114
6434,932,Sergio,Force India,11,10,1:16.827,1:15.974,1:16.338
6435,932,Carlos,Toro Rosso,55,11,1:16.611,1:16.042,\N
6436,932,Max,Toro Rosso,33,12,1:16.361,1:16.245,\N
6437,932,Marcus,Sauber,9,13,1:16.796,1:16.262,\N
6438,932,Fernando,McLaren,14,14,1:17.012,1:16.276,\N
6439,932,Felipe,Sauber,12,15,1:16.968,1:16.620,\N
6440,932,Sebastian,Ferrari,5,16,1:17.344,\N,\N
6441,932,Felipe,Williams,19,17,1:17.886,\N,\N
6442,932,Roberto,Manor Marussia,98,18,1:19.133,\N,\N
6443,932,Will,Manor Marussia,28,19,1:19.157,\N,\N
6444,933,Lewis,Mercedes,44,1,1:12.218,1:09.062,1:08.455
6445,933,Nico,Mercedes,6,2,1:10.976,1:08.634,1:08.655
6446,933,Sebastian,Ferrari,5,3,1:11.184,1:09.392,1:08.810
6447,933,Felipe,Williams,19,4,1:11.830,1:09.719,1:09.192
6448,933,Nico,Force India,27,5,1:11.319,1:09.604,1:09.278
6449,933,Valtteri,Williams,77,6,1:11.894,1:09.598,1:09.319
6450,933,Max,Toro Rosso,33,7,1:11.307,1:09.631,1:09.612
6451,933,Daniil,Red Bull,26,8,1:12.092,1:10.187,1:09.694
6452,933,Felipe,Sauber,12,9,1:12.001,1:09.652,1:09.713
6453,933,Romain,Lotus F1,8,10,1:11.821,1:09.920,\N
6454,933,Pastor,Lotus F1,13,11,1:11.661,1:10.374,\N
6455,933,Marcus,Sauber,9,12,1:12.388,1:10.426,\N
6456,933,Carlos,Toro Rosso,55,13,1:11.158,1:10.465,\N
6457,933,Daniel,Red Bull,3,14,1:11.973,1:10.482,\N
6458,933,Fernando,McLaren,14,15,1:12.508,1:10.736,\N
6459,933,Sergio,Force India,11,16,1:12.522,\N,\N
6460,933,Jenson,McLaren,22,17,1:12.632,\N,\N
6461,933,Kimi,Ferrari,7,18,1:12.867,\N,\N
6462,933,Roberto,Manor Marussia,98,19,1:14.071,\N,\N
6463,933,Will,Manor Marussia,28,20,1:15.368,\N,\N
6464,934,Lewis,Mercedes,44,1,1:33.796,1:33.068,1:32.248
6465,934,Nico,Mercedes,6,2,1:33.475,1:32.737,1:32.361
6466,934,Felipe,Williams,19,3,1:34.542,1:33.707,1:33.085
6467,934,Valtteri,Williams,77,4,1:34.171,1:33.020,1:33.149
6468,934,Kimi,Ferrari,7,5,1:33.426,1:33.911,1:33.379
6469,934,Sebastian,Ferrari,5,6,1:33.562,1:33.641,1:33.547
6470,934,Daniil,Red Bull,26,7,1:34.422,1:33.520,1:33.636
6471,934,Carlos,Toro Rosso,55,8,1:34.641,1:34.071,1:33.649
6472,934,Nico,Force India,27,9,1:34.594,1:33.693,1:33.673
6473,934,Daniel,Red Bull,3,10,1:34.272,1:33.749,1:33.943
6474,934,Sergio,Force India,11,11,1:34.250,1:34.268,\N
6475,934,Romain,Lotus F1,8,12,1:34.646,1:34.430,\N
6476,934,Max,Toro Rosso,33,13,1:34.819,1:34.502,\N
6477,934,Pastor,Lotus F1,13,14,1:34.877,1:34.511,\N
6478,934,Marcus,Sauber,9,15,1:34.643,1:34.868,\N
6479,934,Felipe,Sauber,12,16,1:34.888,\N,\N
6480,934,Fernando,McLaren,14,17,1:34.959,\N,\N
6481,934,Jenson,McLaren,22,18,1:35.207,\N,\N
6482,934,Will,Manor Marussia,28,19,1:37.364,\N,\N
6483,934,Roberto,Manor Marussia,98,20,1:39.377,\N,\N
6484,936,Lewis,Mercedes,44,1,1:22.890,1:22.285,1:22.020
6485,936,Nico,Mercedes,6,2,1:22.979,1:22.775,1:22.595
6486,936,Sebastian,Ferrari,5,3,1:23.312,1:23.168,1:22.739
6487,936,Daniel,Red Bull,3,4,1:24.408,1:23.230,1:22.774
6488,936,Kimi,Ferrari,7,5,1:23.596,1:23.460,1:23.020
6489,936,Valtteri,Williams,77,6,1:23.649,1:23.555,1:23.222
6490,936,Daniil,Red Bull,26,7,1:23.587,1:23.597,1:23.332
6491,936,Felipe,Williams,19,8,1:23.895,1:23.598,1:23.537
6492,936,Max,Toro Rosso,33,9,1:24.032,1:23.781,1:23.679
6493,936,Romain,Lotus F1,8,10,1:24.242,1:23.805,1:24.181
6494,936,Nico,Force India,27,11,1:24.115,1:23.826,\N
6495,936,Carlos,Toro Rosso,55,12,1:24.623,1:23.869,\N
6496,936,Sergio,Force India,11,13,1:24.444,1:24.461,\N
6497,936,Pastor,Lotus F1,13,14,1:23.895,1:24.609,\N
6498,936,Fernando,McLaren,14,15,1:24.563,\N,\N
6499,936,Jenson,McLaren,22,16,1:24.739,\N,\N
6500,936,Marcus,Sauber,9,17,1:24.843,\N,\N
6501,936,Felipe,Sauber,12,18,1:24.997,\N,\N
6502,936,Roberto,Manor Marussia,98,19,1:27.416,\N,\N
6503,936,Will,Manor Marussia,28,20,1:27.949,\N,\N
6504,937,Lewis,Mercedes,44,1,1:48.908,1:48.024,1:47.197
6505,937,Nico,Mercedes,6,2,1:48.923,1:47.955,1:47.655
6506,937,Valtteri,Williams,77,3,1:49.026,1:49.044,1:48.537
6507,937,Romain,Lotus F1,8,4,1:49.353,1:48.981,1:48.561
6508,937,Sergio,Force India,11,5,1:49.006,1:48.792,1:48.599
6509,937,Daniel,Red Bull,3,6,1:49.664,1:49.042,1:48.639
6510,937,Felipe,Williams,19,7,1:49.688,1:48.806,1:48.685
6511,937,Pastor,Lotus F1,13,8,1:49.568,1:48.956,1:48.754
6512,937,Sebastian,Ferrari,5,9,1:49.264,1:48.761,1:48.825
6513,937,Carlos,Toro Rosso,55,10,1:49.109,1:49.065,1:49.771
6514,937,Nico,Force India,27,11,1:49.499,1:49.121,\N
6515,937,Daniil,Red Bull,26,12,1:49.469,1:49.228,\N
6516,937,Marcus,Sauber,9,13,1:49.523,1:49.586,\N
6517,937,Kimi,Ferrari,7,14,1:49.288,\N,\N
6518,937,Max,Toro Rosso,33,15,1:49.831,\N,\N
6519,937,Felipe,Sauber,12,16,1:49.952,\N,\N
6520,937,Jenson,McLaren,22,17,1:50.978,\N,\N
6521,937,Fernando,McLaren,14,18,1:51.420,\N,\N
6522,937,Will,Marussia,28,19,1:52.948,\N,\N
6523,937,Roberto,Marussia,98,20,1:53.099,\N,\N
6524,938,Lewis,Mercedes,44,1,1:24.251,1:23.383,1:23.397
6525,938,Kimi,Ferrari,7,2,1:24.662,1:23.757,1:23.631
6526,938,Sebastian,Ferrari,5,3,1:24.989,1:23.577,1:23.685
6527,938,Nico,Mercedes,6,4,1:24.609,1:23.864,1:23.703
6528,938,Felipe,Williams,19,5,1:25.184,1:23.983,1:23.940
6529,938,Valtteri,Williams,77,6,1:24.979,1:24.313,1:24.127
6530,938,Sergio,Force India,11,7,1:24.801,1:24.379,1:24.626
6531,938,Romain,Lotus F1,8,8,1:25.144,1:24.448,1:25.054
6532,938,Nico,Force India,27,9,1:24.937,1:24.510,1:25.317
6533,938,Marcus,Sauber,9,10,1:25.122,1:24.457,1:26.214
6534,938,Pastor,Lotus F1,13,11,1:25.429,1:24.525,\N
6535,938,Felipe,Sauber,12,12,1:25.121,1:24.898,\N
6536,938,Carlos,Toro Rosso,55,13,1:25.410,1:25.618,\N
6537,938,Daniil,Red Bull,26,14,1:25.742,1:25.796,\N
6538,938,Daniel,Red Bull,3,15,1:25.633,\N,\N
6539,938,Jenson,McLaren,22,16,1:26.058,\N,\N
6540,938,Fernando,McLaren,14,17,1:26.154,\N,\N
6541,938,Will,Manor Marussia,28,18,1:27.731,\N,\N
6542,938,Roberto,Manor Marussia,98,19,1:27.912,\N,\N
6543,938,Max,Toro Rosso,33,20,\N,\N,\N
6544,939,Sebastian,Ferrari,5,1,1:46.017,1:44.743,1:43.885
6545,939,Daniel,Red Bull,3,2,1:46.166,1:45.291,1:44.428
6546,939,Kimi,Ferrari,7,3,1:46.467,1:45.140,1:44.667
6547,939,Daniil,Red Bull,26,4,1:45.340,1:44.979,1:44.745
6548,939,Lewis,Mercedes,44,5,1:45.765,1:45.650,1:45.300
6549,939,Nico,Mercedes,6,6,1:46.201,1:45.653,1:45.415
6550,939,Valtteri,Williams,77,7,1:46.231,1:45.887,1:45.676
6551,939,Max,Toro Rosso,33,8,1:46.483,1:45.635,1:45.798
6552,939,Felipe,Williams,19,9,1:46.879,1:45.701,1:46.077
6553,939,Romain,Lotus F1,8,10,1:46.860,1:45.805,1:46.413
6554,939,Nico,Force India,27,11,1:46.669,1:46.305,\N
6555,939,Fernando,McLaren,14,12,1:46.600,1:46.328,\N
6556,939,Sergio,Force India,11,13,1:46.576,1:46.385,\N
6557,939,Carlos,Toro Rosso,55,14,1:46.465,1:46.894,\N
6558,939,Jenson,McLaren,22,15,1:45.891,1:47.019,\N
6559,939,Felipe,Sauber,12,16,1:46.965,\N,\N
6560,939,Marcus,Sauber,9,17,1:47.088,\N,\N
6561,939,Pastor,Lotus F1,13,18,1:47.323,\N,\N
6562,939,Will,Manor Marussia,28,19,1:51.021,\N,\N
6563,939,Alexander,Manor Marussia,53,20,1:51.523,\N,\N
6564,940,Nico,Mercedes,6,1,1:33.015,1:32.632,1:32.584
6565,940,Lewis,Mercedes,44,2,1:32.844,1:32.789,1:32.660
6566,940,Valtteri,Williams,77,3,1:34.326,1:33.416,1:33.024
6567,940,Sebastian,Ferrari,5,4,1:34.431,1:33.844,1:33.245
6568,940,Felipe,Williams,19,5,1:34.744,1:33.377,1:33.337
6569,940,Kimi,Ferrari,7,6,1:34.171,1:33.361,1:33.347
6570,940,Daniel,Red Bull,3,7,1:34.399,1:34.153,1:33.497
6571,940,Romain,Lotus F1,8,8,1:34.398,1:34.278,1:33.967
6572,940,Sergio,Force India,11,9,1:35.001,1:34.174,\N
6573,940,Daniil,Red Bull,26,10,1:34.646,1:34.201,\N
6574,940,Nico,Force India,27,11,1:35.328,1:34.390,\N
6575,940,Carlos,Toro Rosso,55,12,1:34.873,1:34.453,\N
6576,940,Pastor,Lotus F1,13,13,1:34.796,1:34.497,\N
6577,940,Fernando,McLaren,14,14,1:35.467,1:34.785,\N
6578,940,Max,Toro Rosso,33,15,1:34.522,\N,\N
6579,940,Jenson,McLaren,22,16,1:35.664,\N,\N
6580,940,Marcus,Sauber,9,17,1:35.673,\N,\N
6581,940,Felipe,Sauber,12,18,1:35.760,\N,\N
6582,940,Will,Manor Marussia,28,19,1:38.783,\N,\N
6583,940,Alexander,Manor Marussia,53,20,1:47.114,\N,\N
6584,941,Nico,Mercedes,6,1,1:38.343,1:37.500,1:37.113
6585,941,Lewis,Mercedes,44,2,1:38.558,1:37.672,1:37.433
6586,941,Valtteri,Williams,77,3,1:38.448,1:38.194,1:37.912
6587,941,Sebastian,Ferrari,5,4,1:38.598,1:38.402,1:37.965
6588,941,Kimi,Ferrari,7,5,1:39.207,1:38.224,1:38.348
6589,941,Nico,Force India,27,6,1:39.250,1:38.727,1:38.659
6590,941,Sergio,Force India,11,7,1:39.617,1:38.914,1:38.691
6591,941,Romain,Lotus F1,8,8,1:39.056,1:38.754,1:38.787
6592,941,Max,Toro Rosso,33,9,1:39.411,1:39.119,1:38.924
6593,941,Daniel,Red Bull,3,10,1:39.574,1:39.005,1:39.728
6594,941,Daniil,Red Bull,26,11,1:39.580,1:39.214,\N
6595,941,Felipe,Sauber,12,12,1:40.042,1:39.323,\N
6596,941,Jenson,McLaren,22,13,1:39.739,1:39.763,\N
6597,941,Pastor,Lotus F1,13,14,1:39.724,1:39.811,\N
6598,941,Felipe,Williams,19,15,1:38.926,1:39.895,\N
6599,941,Fernando,McLaren,14,16,1:40.144,\N,\N
6600,941,Marcus,Sauber,9,17,1:40.660,\N,\N
6601,941,Will,Marussia,28,18,1:43.693,\N,\N
6602,941,Roberto,Marussia,98,19,1:43.804,\N,\N
6603,942,Nico,Mercedes,6,1,1:56.671,1:56.824,\N
6604,942,Lewis,Mercedes,44,2,1:56.871,1:56.929,\N
6605,942,Daniel,Red Bull,3,3,1:56.495,1:57.969,\N
6606,942,Daniil,Red Bull,26,4,1:57.640,1:58.434,\N
6607,942,Sebastian,Ferrari,5,5,2:00.950,1:58.596,\N
6608,942,Sergio,Force India,11,6,1:59.264,1:59.210,\N
6609,942,Nico,Force India,27,7,1:58.325,1:59.333,\N
6610,942,Kimi,Ferrari,7,8,1:58.198,1:59.703,\N
6611,942,Felipe,Williams,19,9,2:00.902,1:59.999,\N
6612,942,Max,Toro Rosso,33,10,1:58.689,2:00.199,\N
6613,942,Fernando,McLaren,14,11,1:59.704,2:00.265,\N
6614,942,Valtteri,Williams,77,12,1:59.569,2:00.334,\N
6615,942,Romain,Lotus F1,8,13,2:00.236,2:00.595,\N
6616,942,Jenson,McLaren,22,14,2:00.261,2:01.193,\N
6617,942,Pastor,Lotus F1,13,15,2:00.844,2:01.604,\N
6618,942,Marcus,Sauber,9,16,2:02.212,\N,\N
6619,942,Felipe,Sauber,12,17,2:03.194,\N,\N
6620,942,Alexander,Marussia,53,18,2:04.176,\N,\N
6621,942,Will,Marussia,28,19,2:04.526,\N,\N
6622,942,Carlos,Toro Rosso,55,20,2:07.304,\N,\N
6623,943,Nico,Mercedes,6,1,1:20.436,1:20.053,1:19.480
6624,943,Lewis,Mercedes,44,2,1:20.808,1:19.829,1:19.668
6625,943,Sebastian,Ferrari,5,3,1:20.503,1:20.045,1:19.850
6626,943,Daniil,Red Bull,26,4,1:20.826,1:20.490,1:20.398
6627,943,Daniel,Red Bull,3,5,1:21.166,1:20.783,1:20.399
6628,943,Valtteri,Williams,77,6,1:20.817,1:20.458,1:20.448
6629,943,Felipe,Williams,19,7,1:21.379,1:20.642,1:20.567
6630,943,Max,Toro Rosso,33,8,1:20.995,1:20.894,1:20.710
6631,943,Sergio,Force India,11,9,1:20.966,1:20.669,1:20.716
6632,943,Nico,Force India,27,10,1:21.315,1:20.935,1:20.788
6633,943,Carlos,Toro Rosso,55,11,1:20.960,1:20.942,\N
6634,943,Romain,Lotus F1,8,12,1:21.577,1:21.038,\N
6635,943,Pastor,Lotus F1,13,13,1:21.520,1:21.261,\N
6636,943,Marcus,Sauber,9,14,1:21.299,1:21.544,\N
6637,943,Kimi,Ferrari,7,15,1:21.422,1:22.494,\N
6638,943,Fernando,McLaren,14,16,1:21.779,\N,\N
6639,943,Felipe,Sauber,12,17,1:21.788,\N,\N
6640,943,Alexander,Marussia,53,18,1:24.136,\N,\N
6641,943,Will,Marussia,28,19,1:24.386,\N,\N
6642,943,Jenson,McLaren,22,20,\N,\N,\N
6643,944,Nico,Mercedes,6,1,1:11.746,1:12.213,1:11.282
6644,944,Lewis,Mercedes,44,2,1:11.682,1:11.665,1:11.360
6645,944,Sebastian,Ferrari,5,3,1:12.240,1:11.928,1:11.804
6646,944,Valtteri,Williams,77,4,1:12.934,1:12.374,1:12.085
6647,944,Kimi,Ferrari,7,5,1:12.185,1:12.243,1:12.144
6648,944,Nico,Force India,27,6,1:12.595,1:12.485,1:12.265
6649,944,Daniil,Red Bull,26,7,1:12.730,1:12.527,1:12.322
6650,944,Felipe,Williams,19,8,1:12.980,1:12.858,1:12.415
6651,944,Daniel,Red Bull,3,9,1:12.639,1:12.825,1:12.417
6652,944,Max,Toro Rosso,33,10,1:12.824,1:12.712,1:12.739
6653,944,Felipe,Sauber,12,11,1:13.111,1:12.989,\N
6654,944,Carlos,Toro Rosso,55,12,1:13.267,1:13.045,\N
6655,944,Sergio,Force India,11,13,1:13.140,1:13.147,\N
6656,944,Marcus,Sauber,9,14,1:13.346,1:13.233,\N
6657,944,Romain,Lotus F1,8,15,1:13.056,1:13.913,\N
6658,944,Pastor,Lotus F1,13,16,1:13.385,\N,\N
6659,944,Jenson,McLaren,22,17,1:13.425,\N,\N
6660,944,Alexander,Marussia,53,18,1:16.151,\N,\N
6661,944,Will,Marussia,28,19,1:16.283,\N,\N
6662,944,Fernando,McLaren,14,20,\N,\N,\N
6663,945,Nico,Mercedes,6,1,1:41.111,1:40.979,1:40.237
6664,945,Lewis,Mercedes,44,2,1:40.974,1:40.758,1:40.614
6665,945,Kimi,Ferrari,7,3,1:42.500,1:41.612,1:41.051
6666,945,Sergio,Force India,11,4,1:41.983,1:41.560,1:41.184
6667,945,Daniel,Red Bull,3,5,1:42.275,1:41.830,1:41.444
6668,945,Valtteri,Williams,77,6,1:42.608,1:41.868,1:41.656
6669,945,Nico,Force India,27,7,1:41.996,1:41.925,1:41.686
6670,945,Felipe,Williams,19,8,1:42.303,1:42.349,1:41.759
6671,945,Daniil,Red Bull,26,9,1:42.540,1:42.328,1:41.933
6672,945,Carlos,Toro Rosso,55,10,1:42.911,1:42.482,1:42.708
6673,945,Max,Toro Rosso,33,11,1:42.889,1:42.521,\N
6674,945,Jenson,McLaren,22,12,1:42.570,1:42.668,\N
6675,945,Pastor,Lotus F1,13,13,1:42.929,1:42.807,\N
6676,945,Felipe,Sauber,12,14,1:42.896,1:43.614,\N
6677,945,Romain,Lotus F1,8,15,1:42.585,\N,\N
6678,945,Sebastian,Ferrari,5,16,1:42.941,\N,\N
6679,945,Fernando,McLaren,14,17,1:43.187,\N,\N
6680,945,Marcus,Sauber,9,18,1:43.838,\N,\N
6681,945,Will,Manor Marussia,28,19,1:46.297,\N,\N
6682,945,Roberto,Manor Marussia,98,20,1:47.434,\N,\N
6683,948,Lewis,Mercedes,44,1,1:25.351,1:24.605,1:23.837
6684,948,Nico,Mercedes,6,2,1:26.934,1:24.796,1:24.197
6685,948,Sebastian,Ferrari,5,3,1:26.945,1:25.257,1:24.675
6686,948,Kimi,Ferrari,7,4,1:26.579,1:25.615,1:25.033
6687,948,Max,Toro Rosso,33,5,1:26.934,1:25.615,1:25.434
6688,948,Felipe,Williams,19,6,1:25.918,1:25.644,1:25.458
6689,948,Carlos,Toro Rosso,55,7,1:27.057,1:25.384,1:25.582
6690,948,Daniel,Red Bull,3,8,1:26.945,1:25.599,1:25.589
6691,948,Sergio,Force India,11,9,1:26.607,1:25.753,\N
6692,948,Nico,Force India,27,10,1:26.550,1:25.865,\N
6693,948,Valtteri,Williams,77,11,1:27.135,1:25.961,\N
6694,948,Fernando,McLaren,14,12,1:26.537,1:26.125,\N
6695,948,Jenson,McLaren,22,13,1:26.740,1:26.304,\N
6696,948,Jolyon,Renault,30,14,1:27.241,1:27.601,\N
6697,948,Kevin,Renault,20,15,1:27.297,1:27.742,\N
6698,948,Marcus,Sauber,9,16,1:27.435,\N,\N
6699,948,Felipe,Sauber,12,17,1:27.958,\N,\N
6700,948,Daniil,Red Bull,26,18,1:28.006,\N,\N
6701,948,Romain,Haas F1 Team,8,19,1:28.322,\N,\N
6702,948,Esteban,Haas F1 Team,21,20,1:29.606,\N,\N
6703,948,Rio,Manor Marussia,88,21,1:29.627,\N,\N
6704,948,Pascal,Manor Marussia,94,22,1:29.642,\N,\N
6705,949,Lewis,Mercedes,44,1,1:31.391,1:30.039,1:29.493
6706,949,Nico,Mercedes,6,2,1:31.325,1:30.535,1:29.570
6707,949,Sebastian,Ferrari,5,3,1:31.636,1:30.409,1:30.012
6708,949,Kimi,Ferrari,7,4,1:31.685,1:30.559,1:30.244
6709,949,Daniel,Red Bull,3,5,1:31.403,1:31.122,1:30.854
6710,949,Valtteri,Williams,77,6,1:31.672,1:30.931,1:31.153
6711,949,Felipe,Williams,19,7,1:32.045,1:31.374,1:31.155
6712,949,Nico,Force India,27,8,1:31.987,1:31.604,1:31.620
6713,949,Romain,Haas F1 Team,8,9,1:32.005,1:31.756,\N
6714,949,Max,Toro Rosso,33,10,1:31.888,1:31.772,\N
6715,949,Carlos,Toro Rosso,55,11,1:31.716,1:31.816,\N
6716,949,Stoffel,McLaren,47,12,1:32.472,1:31.934,\N
6717,949,Esteban,Haas F1 Team,21,13,1:32.118,1:31.945,\N
6718,949,Jenson,McLaren,22,14,1:31.976,1:31.998,\N
6719,949,Daniil,Red Bull,26,15,1:32.559,1:32.241,\N
6720,949,Pascal,Manor Marussia,94,16,1:32.806,\N,\N
6721,949,Marcus,Sauber,9,17,1:32.840,\N,\N
6722,949,Sergio,Force India,11,18,1:32.911,\N,\N
6723,949,Kevin,Renault,20,19,1:33.181,\N,\N
6724,949,Jolyon,Renault,30,20,1:33.438,\N,\N
6725,949,Rio,Manor Marussia,88,21,1:34.190,\N,\N
6726,949,Felipe,Sauber,12,22,1:34.388,\N,\N
6727,950,Nico,Mercedes,6,1,1:37.669,1:36.240,1:35.402
6728,950,Daniel,Red Bull,3,2,1:37.672,1:36.815,1:35.917
6729,950,Kimi,Ferrari,7,3,1:37.347,1:36.118,1:35.972
6730,950,Sebastian,Ferrari,5,4,1:37.001,1:36.183,1:36.246
6731,950,Valtteri,Williams,77,5,1:37.537,1:36.831,1:36.296
6732,950,Daniil,Red Bull,26,6,1:37.719,1:36.948,1:36.399
6733,950,Sergio,Force India,11,7,1:38.096,1:37.149,1:36.865
6734,950,Carlos,Toro Rosso,55,8,1:37.656,1:37.204,1:36.881
6735,950,Max,Toro Rosso,33,9,1:38.181,1:37.265,1:37.194
6736,950,Nico,Force India,27,10,1:38.165,1:37.333,\N
6737,950,Felipe,Williams,19,11,1:38.016,1:37.347,\N
6738,950,Fernando,McLaren,14,12,1:38.451,1:38.826,\N
6739,950,Jenson,McLaren,22,13,1:37.593,1:39.093,\N
6740,950,Romain,Haas F1 Team,8,14,1:38.425,1:39.830,\N
6741,950,Marcus,Sauber,9,15,1:38.321,1:40.742,\N
6742,950,Felipe,Sauber,12,16,1:38.654,1:42.430,\N
6743,950,Kevin,Renault,20,17,1:38.673,\N,\N
6744,950,Esteban,Haas F1 Team,21,18,1:38.770,\N,\N
6745,950,Jolyon,Renault,30,19,1:39.528,\N,\N
6746,950,Rio,Manor Marussia,88,20,1:40.264,\N,\N
6747,950,Pascal,Manor Marussia,94,21,\N,\N,\N
6748,950,Lewis,Mercedes,44,22,\N,\N,\N
6749,951,Nico,Mercedes,6,1,1:36.119,1:35.337,1:35.417
6750,951,Sebastian,Ferrari,5,2,1:36.555,1:36.623,1:36.123
6751,951,Valtteri,Williams,77,3,1:37.746,1:37.140,1:36.536
6752,951,Kimi,Ferrari,7,4,1:36.976,1:36.741,1:36.663
6753,951,Felipe,Williams,19,5,1:37.753,1:37.230,1:37.016
6754,951,Daniel,Red Bull,3,6,1:38.091,1:37.569,1:37.125
6755,951,Sergio,Force India,11,7,1:38.006,1:37.282,1:37.212
6756,951,Daniil,Red Bull,26,8,1:38.265,1:37.606,1:37.459
6757,951,Max,Toro Rosso,33,9,1:38.123,1:37.510,1:37.583
6758,951,Lewis,Mercedes,44,10,1:36.006,1:35.820,\N
6759,951,Carlos,Toro Rosso,55,11,1:37.784,1:37.652,\N
6760,951,Jenson,McLaren,22,12,1:38.332,1:37.701,\N
6761,951,Nico,Force India,27,13,1:38.562,1:37.771,\N
6762,951,Fernando,McLaren,14,14,1:37.971,1:37.807,\N
6763,951,Romain,Haas F1 Team,8,15,1:38.383,1:38.055,\N
6764,951,Esteban,Haas F1 Team,21,16,1:38.678,1:38.115,\N
6765,951,Kevin,Renault,20,17,1:38.914,\N,\N
6766,951,Jolyon,Renault,30,18,1:39.009,\N,\N
6767,951,Felipe,Sauber,12,19,1:39.018,\N,\N
6768,951,Pascal,Manor Marussia,94,20,1:39.399,\N,\N
6769,951,Rio,Manor Marussia,88,21,1:39.463,\N,\N
6770,951,Marcus,Sauber,9,22,1:39.519,\N,\N
6771,952,Lewis,Mercedes,44,1,1:23.214,1:22.159,1:22.000
6772,952,Nico,Mercedes,6,2,1:23.002,1:22.759,1:22.280
6773,952,Daniel,Red Bull,3,3,1:23.749,1:23.585,1:22.680
6774,952,Max,Red Bull,33,4,1:23.578,1:23.178,1:23.087
6775,952,Kimi,Ferrari,7,5,1:23.796,1:23.504,1:23.113
6776,952,Sebastian,Ferrari,5,6,1:24.124,1:23.688,1:23.334
6777,952,Valtteri,Williams,77,7,1:24.251,1:24.023,1:23.522
6778,952,Carlos,Toro Rosso,55,8,1:24.496,1:24.077,1:23.643
6779,952,Sergio,Force India,11,9,1:24.698,1:24.003,1:23.782
6780,952,Fernando,McLaren,14,10,1:24.578,1:24.192,1:23.981
6781,952,Nico,Force India,27,11,1:24.463,1:24.203,\N
6782,952,Jenson,McLaren,22,12,1:24.583,1:24.348,\N
6783,952,Daniil,Toro Rosso,26,13,1:24.696,1:24.445,\N
6784,952,Romain,Haas F1 Team,8,14,1:24.716,1:24.480,\N
