resultId,raceId,forename,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
13051,536,Keke,54,10,22,\N,R,12,0.0,59,\N,\N,\N,\N,\N,\N,22
13052,536,Clay,58,17,17,\N,R,13,0.0,49,\N,\N,\N,\N,\N,\N,6
13053,536,Jean-Pierre,4,15,12,\N,R,14,0.0,46,\N,\N,\N,\N,\N,\N,101
13054,536,Riccardo,21,35,5,\N,R,15,0.0,40,\N,\N,\N,\N,\N,\N,22
13055,536,Didier,25,3,19,\N,R,16,0.0,40,\N,\N,\N,\N,\N,\N,6
13056,536,Jody,59,20,3,\N,R,17,0.0,36,\N,\N,\N,\N,\N,\N,6
13057,536,Emerson,56,14,11,\N,R,18,0.0,32,\N,\N,\N,\N,\N,\N,5
13058,536,Arturo,60,37,23,\N,R,19,0.0,32,\N,\N,\N,\N,\N,\N,69
13059,536,Derek,57,22,15,\N,R,20,0.0,30,\N,\N,\N,\N,\N,\N,36
13060,536,Mario,32,5,2,\N,R,21,0.0,28,\N,\N,\N,\N,\N,\N,5
13061,536,Alan,3,27,6,\N,R,22,0.0,26,\N,\N,\N,\N,\N,\N,7
13062,536,Gilles,6,12,13,\N,R,23,0.0,19,\N,\N,\N,\N,\N,\N,7
13063,536,Hector,32,25,21,\N,R,24,0.0,15,\N,\N,\N,\N,\N,\N,6
13064,536,James,1,7,14,\N,R,25,0.0,7,\N,\N,\N,\N,\N,\N,3
13065,536,Ronnie,32,6,1,\N,R,26,0.0,6,\N,\N,\N,\N,\N,\N,69
13066,536,Rupert,63,18,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,\N,81
13067,536,Rolf,21,36,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,\N,81
13068,536,Geoff,57,23,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,\N,81
13069,536,Tony,1,40,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,81
13070,537,Mario,32,5,1,1,1,1,9.0,45,1:28:00.90,5280900,\N,\N,\N,\N,1
13071,537,Jody,59,20,4,2,2,2,6.0,45,+15.35,5296250,\N,\N,\N,\N,1
13072,537,Jacques,27,26,7,3,3,3,4.0,45,+28.01,5308910,\N,\N,\N,\N,1
13073,537,Emerson,56,14,10,4,4,4,3.0,45,+36.88,5317780,\N,\N,\N,\N,1
13074,537,Didier,25,3,16,5,5,5,2.0,45,+57.26,5338160,\N,\N,\N,\N,1
13075,537,Hector,32,25,18,6,6,6,1.0,45,+1:37.86,5378760,\N,\N,\N,\N,1
13076,537,John,34,2,5,7,7,7,0.0,45,+1:39.53,5380430,\N,\N,\N,\N,1
13077,537,Gilles,6,12,15,8,8,8,0.0,45,+1:56.87,5397770,\N,\N,\N,\N,1
13078,537,Riccardo,21,35,14,9,9,9,0.0,44,\N,\N,\N,\N,\N,\N,11
13079,537,Keke,59,32,19,10,10,10,0.0,42,\N,\N,\N,\N,\N,\N,13
13080,537,Harald,57,23,17,11,11,11,0.0,41,\N,\N,\N,\N,\N,\N,5
13081,537,Rolf,21,36,23,\N,D,12,0.0,42,\N,\N,\N,\N,\N,\N,2
13082,537,Ronnie,32,6,2,\N,R,13,0.0,36,\N,\N,\N,\N,\N,\N,6
13083,537,James,1,7,8,\N,D,14,0.0,34,\N,\N,\N,\N,\N,\N,2
13084,537,Alan,3,27,6,\N,R,15,0.0,31,\N,\N,\N,\N,\N,\N,69
13085,537,Nelson,57,22,21,\N,R,16,0.0,31,\N,\N,\N,\N,\N,\N,5
13086,537,Vittorio,63,19,20,\N,R,17,0.0,24,\N,\N,\N,\N,\N,\N,69
13087,537,Patrick,1,8,11,\N,R,18,0.0,16,\N,\N,\N,\N,\N,\N,3
13088,537,Carlos,6,11,12,\N,R,19,0.0,14,\N,\N,\N,\N,\N,\N,69
13089,537,Niki,34,1,3,\N,R,20,0.0,11,\N,\N,\N,\N,\N,\N,5
13090,537,Jean-Pierre,4,15,9,\N,R,21,0.0,5,\N,\N,\N,\N,\N,\N,5
13091,537,Jochen,54,9,22,\N,R,22,0.0,1,\N,\N,\N,\N,\N,\N,3
13092,537,Hans-Joachim,58,16,24,\N,R,23,0.0,1,\N,\N,\N,\N,\N,\N,3
13093,537,Patrick,25,4,13,\N,R,24,0.0,0,\N,\N,\N,\N,\N,\N,3
13094,537,Clay,58,17,0,\N,F,25,0.0,0,\N,\N,\N,\N,\N,\N,81
13095,537,Jean-Pierre,54,10,0,\N,F,26,0.0,0,\N,\N,\N,\N,\N,\N,81
13096,537,Rupert,63,18,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,\N,81
13097,537,Arturo,60,37,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,\N,81
13098,537,René,65,31,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,\N,97
13099,537,Brett,1,30,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,97
13100,538,Ronnie,32,6,1,1,1,1,9.0,54,1:41:21.57,6081570,\N,\N,\N,\N,1
13101,538,Patrick,25,4,14,2,2,2,6.0,54,+47.44,6129010,\N,\N,\N,\N,1
13102,538,Gilles,6,12,11,3,3,3,4.0,54,+1:39.76,6181330,\N,\N,\N,\N,1
13103,538,Emerson,56,14,6,4,4,4,3.0,53,\N,\N,\N,\N,\N,\N,11
13104,538,Jacques,27,26,5,5,5,5,2.0,53,\N,\N,\N,\N,\N,\N,11
13105,538,Vittorio,63,19,21,6,6,6,1.0,53,\N,\N,\N,\N,\N,\N,11
13106,538,John,34,2,10,7,7,7,0.0,53,\N,\N,\N,\N,\N,\N,11
13107,538,Brett,1,30,17,8,8,8,0.0,52,\N,\N,\N,\N,\N,\N,12
13108,538,René,65,31,26,9,9,9,0.0,52,\N,\N,\N,\N,\N,\N,12
13109,538,Clay,58,17,22,\N,N,10,0.0,50,\N,\N,\N,\N,\N,\N,17
13110,538,Keke,59,32,25,\N,N,11,0.0,49,\N,\N,\N,\N,\N,\N,17
13111,538,Derek,57,22,19,\N,D,12,0.0,41,\N,\N,\N,\N,\N,\N,2
13112,538,Patrick,1,8,14,\N,R,13,0.0,40,\N,\N,\N,\N,\N,\N,3
13113,538,Hans-Joachim,58,16,23,\N,R,14,0.0,33,\N,\N,\N,\N,\N,\N,3
13114,538,Jean-Pierre,4,15,3,\N,R,15,0.0,31,\N,\N,\N,\N,\N,\N,6
13115,538,Carlos,6,11,12,\N,D,16,0.0,28,\N,\N,\N,\N,\N,\N,2
13116,538,Niki,34,1,4,\N,R,17,0.0,27,\N,\N,\N,\N,\N,\N,3
13117,538,Didier,25,3,9,\N,R,18,0.0,20,\N,\N,\N,\N,\N,\N,3
13118,538,James,1,7,8,\N,R,19,0.0,7,\N,\N,\N,\N,\N,\N,3
13119,538,Alan,3,27,15,\N,R,20,0.0,7,\N,\N,\N,\N,\N,\N,3
13120,538,Riccardo,21,35,16,\N,R,21,0.0,7,\N,\N,\N,\N,\N,\N,3
13121,538,Harald,57,23,24,\N,R,22,0.0,7,\N,\N,\N,\N,\N,\N,3
13122,538,Hector,32,25,18,\N,R,23,0.0,4,\N,\N,\N,\N,\N,\N,3
13123,538,Nelson,1,29,20,\N,R,24,0.0,4,\N,\N,\N,\N,\N,\N,3
13124,538,Jody,59,20,7,\N,R,25,0.0,3,\N,\N,\N,\N,\N,\N,3
13125,538,Mario,32,5,2,\N,R,26,0.0,0,\N,\N,\N,\N,\N,\N,3
13126,538,Arturo,60,37,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,\N,81
13127,538,Jochen,54,9,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,\N,81
13128,538,Rupert,63,18,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,\N,81
13129,538,Hans,54,10,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,81
13130,538,Rolf,21,36,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,97
13131,539,Mario,32,5,1,1,1,1,9.0,75,1:41:04.23,6064230,\N,\N,\N,\N,1
13132,539,Ronnie,32,6,2,2,2,2,6.0,75,+0.32,6064550,\N,\N,\N,\N,1
13133,539,Niki,34,1,3,3,3,3,4.0,75,+12.21,6076440,\N,\N,\N,\N,1
13134,539,John,34,2,8,4,4,4,3.0,75,+20.92,6085150,\N,\N,\N,\N,1
13135,539,Emerson,56,14,10,5,5,5,2.0,75,+21.5,6085730,\N,\N,\N,\N,1
13136,539,Gilles,6,12,5,6,6,6,1.0,75,+45.95,6110180,\N,\N,\N,\N,1
13137,539,Carlos,6,11,4,7,7,7,0.0,75,+1:00.52,6124750,\N,\N,\N,\N,1
13138,539,Jacques,27,26,6,8,8,8,0.0,74,\N,\N,\N,\N,\N,\N,11
13139,539,Patrick,1,8,14,9,9,9,0.0,74,\N,\N,\N,\N,\N,\N,11
13140,539,James,1,7,7,10,10,10,0.0,74,\N,\N,\N,\N,\N,\N,11
13141,539,Hector,32,25,20,11,11,11,0.0,74,\N,\N,\N,\N,\N,\N,11
13142,539,Jody,59,20,15,12,12,12,0.0,73,\N,\N,\N,\N,\N,\N,12
13143,539,Bruno,1,33,19,\N,R,13,0.0,60,\N,\N,\N,\N,\N,\N,20
13144,539,Hans-Joachim,58,16,18,\N,R,14,0.0,56,\N,\N,\N,\N,\N,\N,7
13145,539,René,65,31,23,\N,R,15,0.0,40,\N,\N,\N,\N,\N,\N,83
13146,539,Arturo,60,37,26,\N,R,16,0.0,40,\N,\N,\N,\N,\N,\N,5
13147,539,Vittorio,63,19,22,\N,D,17,0.0,37,\N,\N,\N,\N,\N,\N,2
13148,539,Jean-Pierre,4,15,9,\N,R,18,0.0,35,\N,\N,\N,\N,\N,\N,5
13149,539,Brett,1,30,21,\N,R,19,0.0,35,\N,\N,\N,\N,\N,\N,5
13150,539,Keke,59,32,24,\N,R,20,0.0,21,\N,\N,\N,\N,\N,\N,3
13151,539,Alan,3,27,11,\N,R,21,0.0,17,\N,\N,\N,\N,\N,\N,37
13152,539,Nelson,1,29,25,\N,R,22,0.0,16,\N,\N,\N,\N,\N,\N,7
13153,539,Patrick,25,4,12,\N,R,23,0.0,13,\N,\N,\N,\N,\N,\N,5
13154,539,Derek,57,22,16,\N,R,24,0.0,10,\N,\N,\N,\N,\N,\N,7
13155,539,Riccardo,21,35,13,\N,R,25,0.0,0,\N,\N,\N,\N,\N,\N,3
13156,539,Didier,25,3,17,\N,R,26,0.0,0,\N,\N,\N,\N,\N,\N,3
13157,539,Rupert,63,18,0,\N,W,27,0.0,0,\N,\N,\N,\N,\N,\N,54
13158,539,Clay,58,17,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,\N,81
13159,539,Michael,54,10,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,\N,81
13160,539,Jochen,54,9,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,81
13161,539,Harald,57,23,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,97
13162,539,Danny,58,39,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,\N,97
13163,539,Rolf,21,36,0,\N,F,33,0.0,0,\N,\N,\N,\N,\N,\N,97
13164,540,Niki,34,1,4,1,1,1,9.0,40,1:07:04.54,4024540,\N,\N,\N,\N,1
13165,540,John,34,2,7,2,2,2,6.0,40,+1.48,4026020,\N,\N,\N,\N,1
13166,540,Carlos,6,11,11,3,3,3,4.0,40,+20.47,4045010,\N,\N,\N,\N,1
13167,540,Jacques,27,26,8,4,4,4,3.0,40,+37.53,4062070,\N,\N,\N,\N,1
13168,540,Patrick,1,8,19,5,5,5,2.0,40,+40.39,4064930,\N,\N,\N,\N,1
13169,540,Mario,32,5,1,6,6,6,1.0,40,+46.33,4070870,\N,\N,\N,\N,1
13170,540,Gilles,6,12,2,7,7,7,0.0,40,+48.48,4073020,\N,\N,\N,\N,1
13171,540,Emerson,56,14,13,8,8,8,0.0,40,+55.24,4079780,\N,\N,\N,\N,1
13172,540,Nelson,1,29,24,9,9,9,0.0,40,+1:06.83,4091370,\N,\N,\N,\N,1
13173,540,Derek,57,22,18,10,10,10,0.0,40,+1:09.11,4093650,\N,\N,\N,\N,1
13174,540,Patrick,25,4,16,11,11,11,0.0,40,+1:16.57,4101110,\N,\N,\N,\N,1
13175,540,Jody,59,20,9,12,12,12,0.0,39,\N,\N,\N,\N,\N,\N,11
13176,540,Alan,3,27,6,13,13,13,0.0,39,\N,\N,\N,\N,\N,\N,11
13177,540,Bruno,1,33,20,14,14,14,0.0,39,\N,\N,\N,\N,\N,\N,11
13178,540,Clay,58,17,15,\N,N,15,0.0,33,\N,\N,\N,\N,\N,\N,17
13179,540,Riccardo,21,35,12,\N,R,16,0.0,28,\N,\N,\N,\N,\N,\N,5
13180,540,James,1,7,10,\N,R,17,0.0,19,\N,\N,\N,\N,\N,\N,99
13181,540,Arturo,60,37,22,\N,R,18,0.0,14,\N,\N,\N,\N,\N,\N,5
13182,540,Jean-Pierre,4,15,3,\N,R,19,0.0,6,\N,\N,\N,\N,\N,\N,5
13183,540,Ronnie,32,6,5,\N,R,20,0.0,0,\N,\N,\N,\N,\N,\N,3
13184,540,Didier,25,3,14,\N,R,21,0.0,0,\N,\N,\N,\N,\N,\N,3
13185,540,Hans-Joachim,58,16,17,\N,R,22,0.0,0,\N,\N,\N,\N,\N,\N,3
13186,540,Brett,1,30,21,\N,R,23,0.0,0,\N,\N,\N,\N,\N,\N,3
13187,540,Vittorio,63,19,23,\N,R,24,0.0,0,\N,\N,\N,\N,\N,\N,3
13188,540,Hector,32,25,0,\N,F,25,0.0,0,\N,\N,\N,\N,\N,\N,81
13189,540,Harald,54,10,0,\N,F,26,0.0,0,\N,\N,\N,\N,\N,\N,81
13190,540,Michael,54,9,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,\N,81
13191,540,Carlo,63,18,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,\N,81
13192,540,Harald,57,23,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,\N,97
13193,540,Keke,59,32,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,97
13194,540,Rolf,21,36,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,97
13195,540,Alberto,60,38,0,\N,F,32,0.0,0,\N,\N,\N,\N,\N,\N,97
13196,541,Carlos,6,11,2,1,1,1,9.0,59,1:40:48.800,6048800,\N,\N,\N,\N,1
13197,541,Alan,3,27,3,2,2,2,6.0,59,+19.739,6068539,\N,\N,\N,\N,1
13198,541,Jody,59,20,11,3,3,3,4.0,59,+45.701,6094501,\N,\N,\N,\N,1
13199,541,Jean-Pierre,4,15,9,4,4,4,3.0,59,+1:25.007,6133807,\N,\N,\N,\N,1
13200,541,Emerson,56,14,13,5,5,5,2.0,59,+1:28.089,6136889,\N,\N,\N,\N,1
13201,541,Patrick,1,8,18,6,6,6,1.0,59,+1:50.210,6159010,\N,\N,\N,\N,1
13202,541,James,1,7,6,7,7,7,0.0,58,\N,\N,\N,\N,\N,\N,11
13203,541,Derek,57,22,19,8,8,8,0.0,58,\N,\N,\N,\N,\N,\N,11
13204,541,René,65,18,21,9,9,9,0.0,58,\N,\N,\N,\N,\N,\N,11
13205,541,Didier,25,3,16,10,10,10,0.0,58,\N,\N,\N,\N,\N,\N,11
13206,541,Jacques,27,26,10,11,11,11,0.0,58,\N,\N,\N,\N,\N,\N,11
13207,541,Bobby,59,21,20,12,12,12,0.0,58,\N,\N,\N,\N,\N,\N,11
13208,541,Brett,57,23,24,13,13,13,0.0,58,\N,\N,\N,\N,\N,\N,11
13209,541,Clay,58,17,17,14,14,14,0.0,56,\N,\N,\N,\N,\N,\N,13
13210,541,Jean-Pierre,32,55,8,15,15,15,0.0,55,\N,\N,\N,\N,\N,\N,60
13211,541,Rolf,21,36,22,16,16,16,0.0,54,\N,\N,\N,\N,\N,\N,15
13212,541,Arturo,60,37,26,\N,R,17,0.0,46,\N,\N,\N,\N,\N,\N,6
13213,541,Michael,54,9,25,\N,R,18,0.0,43,\N,\N,\N,\N,\N,\N,44
13214,541,Niki,34,1,5,\N,R,19,0.0,28,\N,\N,\N,\N,\N,\N,5
13215,541,Mario,32,5,1,\N,R,20,0.0,27,\N,\N,\N,\N,\N,\N,5
13216,541,John,34,2,7,\N,R,21,0.0,25,\N,\N,\N,\N,\N,\N,5
13217,541,Patrick,25,4,12,\N,R,22,0.0,23,\N,\N,\N,\N,\N,\N,36
13218,541,Gilles,6,12,4,\N,R,23,0.0,22,\N,\N,\N,\N,\N,\N,5
13219,541,Keke,54,10,15,\N,R,24,0.0,21,\N,\N,\N,\N,\N,\N,7
13220,541,Hans-Joachim,58,16,14,\N,R,25,0.0,1,\N,\N,\N,\N,\N,\N,69
13221,541,Hector,32,25,23,\N,R,26,0.0,0,\N,\N,\N,\N,\N,\N,8
13222,541,Beppe,63,19,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,\N,81
13223,542,Gilles,6,12,3,1,1,1,9.0,70,1:57:49.196,7069196,\N,\N,\N,\N,1
13224,542,Jody,59,20,2,2,2,2,6.0,70,+13.372,7082568,\N,\N,\N,\N,1
13225,542,Carlos,6,11,11,3,3,3,4.0,70,+19.408,7088604,\N,\N,\N,\N,1
13226,542,Riccardo,21,35,12,4,4,4,3.0,70,+24.667,7093863,\N,\N,\N,\N,1
13227,542,Patrick,25,4,13,5,5,5,2.0,70,+28.558,7097754,\N,\N,\N,\N,1
13228,542,Derek,57,22,15,6,6,6,1.0,70,+54.476,7123672,\N,\N,\N,\N,1
13229,542,Didier,25,3,18,7,7,7,0.0,70,+1:21.250,7150446,\N,\N,\N,\N,1
13230,542,Patrick,1,8,17,8,8,8,0.0,70,+1:26.560,7155756,\N,\N,\N,\N,1
13231,542,Alan,3,27,5,9,9,9,0.0,70,+1:28.942,7158138,\N,\N,\N,\N,1
13232,542,Mario,32,5,9,10,10,10,0.0,69,\N,\N,\N,\N,\N,\N,11
13233,542,Nelson,34,66,14,11,11,11,0.0,69,\N,\N,\N,\N,\N,\N,11
13234,542,Jean-Pierre,4,15,22,12,12,12,0.0,65,\N,\N,\N,\N,\N,\N,15
13235,542,Keke,54,10,21,\N,N,13,0.0,58,\N,\N,\N,\N,\N,\N,55
13236,542,Jacques,27,26,10,\N,R,14,0.0,52,\N,\N,\N,\N,\N,\N,7
13237,542,James,1,7,19,\N,R,15,0.0,51,\N,\N,\N,\N,\N,\N,20
13238,542,Jean-Pierre,32,55,1,\N,R,16,0.0,49,\N,\N,\N,\N,\N,\N,44
13239,542,René,63,18,16,\N,R,17,0.0,37,\N,\N,\N,\N,\N,\N,5
13240,542,Bobby,59,21,20,\N,R,18,0.0,16,\N,\N,\N,\N,\N,\N,69
13241,542,John,34,2,4,\N,R,19,0.0,8,\N,\N,\N,\N,\N,\N,3
13242,542,Niki,34,1,7,\N,R,20,0.0,5,\N,\N,\N,\N,\N,\N,23
13243,542,Hans-Joachim,58,16,8,\N,R,21,0.0,1,\N,\N,\N,\N,\N,\N,3
13244,542,Emerson,56,14,6,\N,R,22,0.0,0,\N,\N,\N,\N,\N,\N,3
13245,542,Clay,58,17,0,\N,F,23,0.0,0,\N,\N,\N,\N,\N,\N,81
13246,542,Beppe,63,19,0,\N,F,24,0.0,0,\N,\N,\N,\N,\N,\N,81
13247,542,Arturo,60,37,0,\N,F,25,0.0,0,\N,\N,\N,\N,\N,\N,81
13248,542,Hector,32,25,0,\N,F,26,0.0,0,\N,\N,\N,\N,\N,\N,81
13249,542,Rolf,21,36,0,\N,F,27,0.0,0,\N,\N,\N,\N,\N,\N,97
13250,542,Michael,54,9,0,\N,F,28,0.0,0,\N,\N,\N,\N,\N,\N,97
13251,543,Jody,59,20,11,1,1,1,9.0,53,1:40:11.19,6011190,\N,\N,\N,\N,1
13252,543,Carlos,34,8,6,2,2,2,6.0,53,+43.24,6054430,\N,\N,\N,\N,1
13253,543,Carlos,6,12,7,3,3,3,4.0,53,+46.02,6057210,\N,\N,\N,\N,1
13254,543,Emerson,56,28,16,4,4,4,3.0,53,+55.48,6066670,\N,\N,\N,\N,1
13255,543,Mario,32,5,8,5,5,5,2.0,51,\N,\N,\N,\N,\N,\N,67
13256,543,Clay,57,22,12,6,6,6,1.0,51,\N,\N,\N,\N,\N,\N,12
13257,543,Vittorio,63,19,13,7,7,7,0.0,48,\N,\N,\N,\N,\N,\N,60
13258,543,Ian,37,10,17,\N,R,8,0.0,45,\N,\N,\N,\N,\N,\N,10
13259,543,Tom,58,16,9,\N,N,9,0.0,45,\N,\N,\N,\N,\N,\N,62
13260,543,John,34,7,2,\N,R,10,0.0,41,\N,\N,\N,\N,\N,\N,22
13261,543,Alex,37,9,20,\N,R,11,0.0,39,\N,\N,\N,\N,\N,\N,7
13262,543,Jacques,27,26,15,\N,N,12,0.0,37,\N,\N,\N,\N,\N,\N,62
13263,543,Patrick,25,4,3,\N,R,13,0.0,32,\N,\N,\N,\N,\N,\N,25
13264,543,James,1,1,1,\N,R,14,0.0,31,\N,\N,\N,\N,\N,\N,22
13265,543,Jochen,1,2,5,\N,R,15,0.0,28,\N,\N,\N,\N,\N,\N,20
13266,543,Ronnie,25,3,14,\N,R,16,0.0,28,\N,\N,\N,\N,\N,\N,20
13267,543,Ingo,56,29,19,\N,R,17,0.0,22,\N,\N,\N,\N,\N,\N,5
13268,543,Niki,6,11,4,\N,R,18,0.0,20,\N,\N,\N,\N,\N,\N,69
13269,543,Hans,63,18,18,\N,R,19,0.0,18,\N,\N,\N,\N,\N,\N,3
13270,543,Renzo,58,17,21,\N,R,20,0.0,2,\N,\N,\N,\N,\N,\N,6
13271,543,Gunnar,32,6,10,\N,W,21,0.0,0,\N,\N,\N,\N,\N,\N,54
13272,544,Carlos,6,12,2,1,1,1,9.0,40,1:45:07.72,6307720,\N,\N,\N,\N,1
13273,544,James,1,1,1,2,2,2,6.0,40,+10.71,6318430,\N,\N,\N,\N,1
13274,544,Niki,6,11,13,3,3,3,4.0,40,+1:47.51,6415230,\N,\N,\N,\N,1
13275,544,Emerson,56,28,16,4,4,4,3.0,39,\N,\N,\N,\N,\N,\N,11
13276,544,Gunnar,32,6,10,5,5,5,2.0,39,\N,\N,\N,\N,\N,\N,11
13277,544,Renzo,58,17,18,6,6,6,1.0,39,\N,\N,\N,\N,\N,\N,11
13278,544,Ingo,56,29,19,7,7,7,0.0,38,\N,\N,\N,\N,\N,\N,12
13279,544,Carlos,34,8,12,\N,R,8,0.0,33,\N,\N,\N,\N,\N,\N,3
13280,544,Tom,58,16,5,\N,R,9,0.0,33,\N,\N,\N,\N,\N,\N,5
13281,544,Hans,63,18,20,\N,R,10,0.0,32,\N,\N,\N,\N,\N,\N,22
13282,544,John,34,7,7,\N,R,11,0.0,30,\N,\N,\N,\N,\N,\N,3
13283,544,Jacques,27,26,14,\N,R,12,0.0,26,\N,\N,\N,\N,\N,\N,3
13284,544,Patrick,25,4,6,\N,R,13,0.0,23,\N,\N,\N,\N,\N,\N,3
13285,544,Mario,32,5,3,\N,R,14,0.0,19,\N,\N,\N,\N,\N,\N,80
13286,544,Alex,37,9,21,\N,R,15,0.0,16,\N,\N,\N,\N,\N,\N,5
13287,544,Jochen,1,2,4,\N,R,16,0.0,12,\N,\N,\N,\N,\N,\N,3
13288,544,Ronnie,25,3,8,\N,R,17,0.0,12,\N,\N,\N,\N,\N,\N,3
13289,544,Clay,57,22,9,\N,R,18,0.0,12,\N,\N,\N,\N,\N,\N,3
13290,544,Vittorio,63,19,11,\N,R,19,0.0,11,\N,\N,\N,\N,\N,\N,3
13291,544,Jody,59,20,15,\N,R,20,0.0,11,\N,\N,\N,\N,\N,\N,5
13292,544,Ian,37,10,17,\N,R,21,0.0,1,\N,\N,\N,\N,\N,\N,7
13293,544,Larry,66,14,22,\N,R,22,0.0,1,\N,\N,\N,\N,\N,\N,25
13294,545,Niki,6,11,3,1,1,1,9.0,78,1:42:21.6,6141600,\N,\N,\N,\N,1
13295,545,Jody,59,20,5,2,2,2,6.0,78,+5.2,6146800,\N,\N,\N,\N,1
13296,545,Patrick,25,4,4,3,3,3,4.0,78,+5.7,6147300,\N,\N,\N,\N,1
13297,545,James,1,1,1,4,4,4,3.0,78,+9.5,6151100,\N,\N,\N,\N,1
13298,545,Jochen,1,2,12,5,5,5,2.0,78,+19.9,6161500,\N,\N,\N,\N,1
13299,545,John,34,7,11,6,6,6,1.0,78,+20.2,6161800,\N,\N,\N,\N,1
13300,545,Vittorio,63,19,14,7,7,7,0.0,78,+23.6,6165200,\N,\N,\N,\N,1
13301,545,Carlos,6,12,8,8,8,8,0.0,78,+26.7,6168300,\N,\N,\N,\N,1
13302,545,Clay,57,22,16,9,9,9,0.0,78,+46.2,6187800,\N,\N,\N,\N,1
13303,545,Emerson,56,28,9,10,10,10,0.0,78,+1:11.7,6213300,\N,\N,\N,\N,1
13304,545,Hans,63,18,19,11,11,11,0.0,77,\N,\N,\N,\N,\N,\N,11
13305,545,Gunnar,32,6,10,12,12,12,0.0,77,\N,\N,\N,\N,\N,\N,11
13306,545,Carlos,34,8,2,13,13,13,0.0,76,\N,\N,\N,\N,\N,\N,12
13307,545,Brett,37,30,23,14,14,14,0.0,76,\N,\N,\N,\N,\N,\N,12
13308,545,Larry,66,14,22,15,15,15,0.0,73,\N,\N,\N,\N,\N,\N,15
13309,545,Alex,37,9,17,\N,R,16,0.0,66,\N,\N,\N,\N,\N,\N,5
13310,545,Hans-Joachim,37,10,18,\N,R,17,0.0,55,\N,\N,\N,\N,\N,\N,5
13311,545,Mario,32,5,6,\N,R,18,0.0,43,\N,\N,\N,\N,\N,\N,3
13312,545,Boy,37,33,21,\N,R,19,0.0,33,\N,\N,\N,\N,\N,\N,6
13313,545,Jacques,27,26,12,\N,R,20,0.0,22,\N,\N,\N,\N,\N,\N,3
13314,545,Tom,58,16,15,\N,R,21,0.0,22,\N,\N,\N,\N,\N,\N,3
13315,545,Renzo,58,17,20,\N,R,22,0.0,21,\N,\N,\N,\N,\N,\N,95
13316,545,Ronnie,25,3,7,\N,R,23,0.0,5,\N,\N,\N,\N,\N,\N,69
13317,546,Mario,32,5,2,1,1,1,9.0,80,1:51:35.470,6695470,\N,\N,\N,\N,1
13318,546,Niki,6,11,1,2,2,2,6.0,80,+0.773,6696243,\N,\N,\N,\N,1
13319,546,Jody,59,20,3,3,3,3,4.0,80,+4.857,6700327,\N,\N,\N,\N,1
13320,546,Patrick,25,4,12,4,4,4,3.0,80,+1:14.487,6769957,\N,\N,\N,\N,1
13321,546,Emerson,56,28,7,5,5,5,2.0,80,+1:20.908,6776378,\N,\N,\N,\N,1
13322,546,Jean-Pierre,67,34,9,6,6,6,1.0,79,\N,\N,\N,\N,\N,\N,11
13323,546,James,1,1,8,7,7,7,0.0,79,\N,\N,\N,\N,\N,\N,11
13324,546,Gunnar,32,6,16,8,8,8,0.0,79,\N,\N,\N,\N,\N,\N,11
13325,546,Jacques,27,26,5,9,9,9,0.0,78,\N,\N,\N,\N,\N,\N,10
13326,546,Brian,37,10,18,10,10,10,0.0,77,\N,\N,\N,\N,\N,\N,13
13327,546,Hans,63,18,19,11,11,11,0.0,77,\N,\N,\N,\N,\N,\N,13
13328,546,Ronnie,25,3,10,\N,R,12,0.0,62,\N,\N,\N,\N,\N,\N,69
13329,546,Clay,57,22,13,\N,R,13,0.0,57,\N,\N,\N,\N,\N,\N,6
13330,546,Hans-Joachim,34,8,17,\N,R,14,0.0,53,\N,\N,\N,\N,\N,\N,23
13331,546,Alan,58,17,14,\N,R,15,0.0,40,\N,\N,\N,\N,\N,\N,6
13332,546,Jochen,1,2,15,\N,R,16,0.0,39,\N,\N,\N,\N,\N,\N,64
